iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
SMR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.1343974146070622,0.9023940346394788,515.7444304910925,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SMR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
SMR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
SMR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
SMR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.33518506278064497,0.5284431933289675,206.7953669563018,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SMR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.05059040860782211,0.05842531591676818,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
SMR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.23070368406219927,0.798265014240681,300.4491165269247,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SRB,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.8178985185712495,0.6403224837088709,38.12903599837432,falling,True,mixed,both margins contribute
SRB,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.9957951217751642,0.4698192919382678,34.73037753210981,falling,False,mixed,both margins contribute
SRB,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-4.554020888001193,0.9404745528858152,15.2205533880231,falling,True,mixed,both margins contribute
SRB,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.010857178825269488,0.00012729377532873871,6384.2291972448975,flat,False,mixed,both margins contribute
SRB,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.996087446462105,0.5781885521816724,69.58698084408749,falling,True,mixed,both margins contribute
SRB,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.150726833345283,0.6402681699779829,,rising,True,mixed,both margins contribute
SRB,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,1.7687895464209764,0.5671147625029345,,rising,True,mixed,both margins contribute
SRB,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.9450556598691837,0.3800543367352744,,rising,False,mixed,both margins contribute
SRB,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,4.007888275068594,0.928168594520356,,rising,True,mixed,both margins contribute
SRB,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.06640061659451141,0.02462175244198467,,rising,False,mixed,both margins contribute
SRB,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.44786269660327166,0.50510436394183,,rising,True,mixed,both margins contribute
SRB,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.1420183789830661,0.02208887157005731,,rising,False,mixed,both margins contribute
SVK,total,Theil T over all land pixels - both margins together,full,1992,2022,31,1.2714713610683988,0.31705967098433535,,rising,False,disrupted,lit area shrinking
SVK,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,1.776206586067487,0.2723336299637385,,rising,False,disrupted,lit area shrinking
SVK,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.5626648700071364,0.9227254648826562,27.04790582149023,falling,True,disrupted,lit area shrinking
SVK,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.1268269665041784,0.37644714374721766,,rising,False,disrupted,lit area shrinking
SVK,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.41959108017072505,0.08630451522245311,165.19588077942802,falling,False,disrupted,lit area shrinking
SVK,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.6901106038524762,0.6431017696583236,,rising,True,disrupted,lit area shrinking
SVK,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.42623867734838605,0.10599032896036675,162.61949405248404,falling,False,disrupted,lit area shrinking
SVK,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,-1.1085957045481976,0.2852129813798909,62.524793999849905,falling,False,disrupted,lit area shrinking
SVK,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,2.4093632189300407,0.8624697203475536,,rising,True,disrupted,lit area shrinking
SVK,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.9502245414207104,0.8584861747253014,,rising,True,disrupted,lit area shrinking
SVK,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,2.542329603022192,0.863450056625173,,rising,True,disrupted,lit area shrinking
SVK,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.020745361833334936,0.0036065162665008922,,flat,False,disrupted,lit area shrinking
SVN,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.4413508629812761,0.48431757832981503,48.09010757632228,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.115294219125742,0.45920701390852975,32.76835790939878,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.4633460929630973,0.8336376912724753,28.138440738799147,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.07958310662713393,0.006682278616837365,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.8402748911523887,0.5027482844963269,82.49052635731312,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.891533496046416,0.6942077413806321,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.969382196927388,0.41697090093422023,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.2828848394679497,0.3288051973959963,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,1.9675109992323188,0.7876462032795741,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.5843515165946734,0.44475924276187045,118.6181880042482,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.3818981009970815,0.1301239371512097,181.50055702037713,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SVN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.7608340866385791,0.8754637153642943,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SWE,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.15659279112545432,0.07583072155808104,442.6430971554945,falling,False,flat,total inequality barely moving
SWE,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.31227473743068157,0.14445293838171755,221.96710059321063,falling,False,flat,total inequality barely moving
SWE,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.7258520394425059,0.8754566998151222,40.162607495822726,falling,True,flat,total inequality barely moving
SWE,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.1836208426615822,0.5233774040934838,,rising,True,flat,total inequality barely moving
SWE,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.2948440027571645,0.048896893433990764,,rising,False,flat,total inequality barely moving
SWE,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.7210785777458164,0.7230057206506993,,rising,True,flat,total inequality barely moving
SWE,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.585465769518734,0.29186733265146625,,rising,False,flat,total inequality barely moving
SWE,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.5455030339911248,0.15815250550328486,,rising,False,flat,total inequality barely moving
SWE,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,3.6454869133155916,0.9064657810243435,,rising,True,flat,total inequality barely moving
SWE,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.42514213702996584,0.22232544420815636,,rising,False,flat,total inequality barely moving
SWE,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.6202981297519745,0.18878188488261935,,rising,False,flat,total inequality barely moving
SWE,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.15249700440212935,0.03571989149637817,454.5316698367006,falling,False,flat,total inequality barely moving
UKR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,1.3024844947527503,0.48939547440280057,,rising,False,disrupted,lit area shrinking
UKR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,1.3146884969397485,0.6599970272791921,,rising,True,disrupted,lit area shrinking
UKR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,4.202592145200625,0.2563522044077217,,rising,False,disrupted,lit area shrinking
UKR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.794873618296569,0.7209656313683929,,rising,True,disrupted,lit area shrinking
UKR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.8803793567419633,0.3255096946138315,,rising,False,disrupted,lit area shrinking
UKR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.630917681427364,0.44809577907220405,,rising,False,disrupted,lit area shrinking
UKR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-1.3238319503496208,0.23396883654412082,52.359151807515055,falling,False,disrupted,lit area shrinking
UKR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,-1.432888848121049,0.45719079050229694,48.37410671936424,falling,False,disrupted,lit area shrinking
UKR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,-6.952082167540137,0.224149303650434,9.97035368477531,falling,False,disrupted,lit area shrinking
UKR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.1725739214721487,0.5483835217385664,59.113303465738824,falling,True,disrupted,lit area shrinking
UKR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.6828435587613335,0.2456198393582348,101.50892860691289,falling,False,disrupted,lit area shrinking
UKR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,2.0226554789403677,0.3478460826010676,,rising,False,disrupted,lit area shrinking
XAD,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.6052301219824713,0.42038740862391843,114.52621992598384,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
XAD,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.3097737262052616,0.7325160575814889,52.9211394832422,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
XAD,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.15999528566883026,0.22019275112731287,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
XAD,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.6255409956972443,0.4688747241279025,110.80763456395778,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
XAD,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.3307030920264677,0.8235559089894431,52.088793113449725,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
XAD,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.744806587415571,0.6396010050966662,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
XAD,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,-0.0008278077345187182,0.0013222270459334138,83732.87076895173,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
XAD,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.0004901528399482335,0.00023269929226509307,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
XAD,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.06237015222995514,0.6749999999999995,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
XAD,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.8264550814764021,0.003975654898498448,83.86991575170524,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
XAD,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,12.631833073768739,0.5459137416547317,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
XAD,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-33.806936595943355,0.8029164394005127,2.050310529002853,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
XKO,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.9674759081644506,0.7377432842016067,23.358140116753148,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.0807586627958687,0.4383166408176551,33.31223331919613,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-8.312583175126367,0.9326485508545074,8.338529262889548,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.47586600557000747,0.14692101662830678,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.16584388446991244,0.008151858268015342,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.7581411704391565,0.17341240661326707,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.591171446001776,0.6796874337461021,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.128392659850203,0.36314821444252277,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,5.19689744278465,0.9032946592915969,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.4096210864358722,0.04291808675292305,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.7647966096123229,0.06583509704800473,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
XKO,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,5.024721567470633,0.8289401287233327,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ZNC,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.7160309855724487,0.9127573556483968,40.39246297925787,falling,True,mixed,both margins contribute
ZNC,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.040545788881432,0.8945191192114352,33.96871485740629,falling,True,mixed,both margins contribute
ZNC,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.6637170139802513,0.9162709349494305,26.02180250086747,falling,True,mixed,both margins contribute
ZNC,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.050038963680243506,0.009385365326632547,1385.2148997114725,falling,False,mixed,both margins contribute
ZNC,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.048815176897598914,0.003680417714053117,,flat,False,mixed,both margins contribute
ZNC,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.154061848816018,0.02094544857399646,,rising,False,mixed,both margins contribute
ZNC,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.9278189008653644,0.8126589186335812,,rising,True,mixed,both margins contribute
ZNC,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.2120813733913507,0.7889868901819798,,rising,True,mixed,both margins contribute
ZNC,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,1.2509224076075025,0.835288379485877,,rising,True,mixed,both margins contribute
ZNC,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.9226631780592034,0.7641039895094554,75.12461719974144,falling,True,mixed,both margins contribute
ZNC,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.5675006347332614,0.39441356408315525,122.14033573473283,falling,False,mixed,both margins contribute
ZNC,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-1.2949166634321356,0.7243854309037603,53.52832349247716,falling,True,mixed,both margins contribute
